docID,text
FDA-2021-N-1088-85014,I do not support giving these vaccines to children. Please do not authorize experimenting on children. Stop now. 
FDA-2021-N-1088-38921,Don’t mandate a vaccine for children as there hasn’t been enough case studies of any effects.
FDA-2021-N-1088-71117,"I oppose the proposition to amend Pfizer-BioNTech's EUA for administration of their COVID-19 mRNA vaccine to children 5 through 11 years of age. There are no long term studies completed in these trials yet, making it an unsafe decision to administer to young children!!"
FDA-2021-N-1088-108792,Please stop the forced vaccine...many children and people have been harmed and died already.  The new vaccine mandate that is going into affect on Oct 26 for kids is going to harm them.  Please help our freedom stay and parents have the choice of doing this if they want to.  It time to halt all vaccines!
FDA-2021-N-1088-12809,"There is no evidence to support the need for vaccinating children ages 5-11, especially with an unapproved vaccine.  Covid is not a childhood disease that requires vaccination to stop it's spread."
FDA-2021-N-1088-40426,We cannot jeopardize our young people’s health and immune systems by vaccinating them.  How will they develop an immune system??
FDA-2021-N-1088-91272,"Absolutely DO NOT mandate these vaccines for ANYONE especially children.
"
FDA-2021-N-1088-130259,"We know nothing about the long-term risk of vaccination in children. The myocarditis risk immediately after vaccination in older children is considerable, potentially life-threatening, and increased exponentially with decreasing age."
FDA-2021-N-1088-127708,"I am against using this vaccine on any person who does not wish have it, especially  children. "
FDA-2021-N-1088-0412,"We call upon our government and the regulators not to repeat mistakes from history and to reject the calls to vaccinate children against COVID-19.  Extreme caution has been exercised over many aspects of the pandemic, but surely now is the most important time to exercise true caution – we must not be the generation of adults that, through unnecessary haste and fear, risks the health of children."
FDA-2021-N-1088-61244,Children do no need to be vaccinated. Please do not go forward.
FDA-2021-N-1088-72710,"This a madness totally unnecessary  I will not allow my child take this vaccine By doing so u are making more and more people become anti vaxers , anti fda and anti any government mandates and laws"
FDA-2021-N-1088-53795,Do not mandate vaccines for children ages 5-12. There has not been enough time to adequately study the effects of these vaccines. Children have the lowest possible mortality rate in respect to COVID. 
FDA-2021-N-1088-25623,Children are generally healthy and have very strong immune systems therefore do not need this vaccine. Please do not approve it for use on young children.
FDA-2021-N-1088-56717,"Vaccines should never be mandated. Huge violation of privacy, medical rights & free will! "
FDA-2021-N-1088-0150,"Do not approve this vaccine for children. Look at the ABSENCE of science… Stop the games and be on the human, right side of history. Do the right thing-"
FDA-2021-N-1088-62342,"I am a mother of a 12 year old. Previously, he received all the required vaccinations to attend public school. However, no one knows the long term affects of these mRNA vaccines; consequently, injecting these vaccines are approving experimentation on children. What justifies this need?"
FDA-2021-N-1088-33798,Vote NO for the COVID vaccination of kids 5 - 11 year old! It is not safe for them and their survival rate is 99% without it.
FDA-2021-N-1088-106123,I am commenting in opposition to mandatory COVID vaccines for children. We have no long term (5-10 years or more) data on affects this could have. 
FDA-2021-N-1088-61919,I am opposed to mandating vaccines for anyone especially children. This has never effected them and is completely unnecessary. This would be an infringement on human rights and child endangerment.  
FDA-2021-N-1088-109524,No COVID Vaccine mandates for kids 5-11. It’s up to the parents to make decisions concerning their children.
FDA-2021-N-1088-81070,My granddaughter started her”period” After her mother got the vaccine she hasn’t had a menstrual cycle sense
FDA-2021-N-1088-40329,I cannot fathom that you would inject these innocent children with a substance that shows very limited efficacy and much harm!! Do yor jobs and stop this lunacy now!!
FDA-2021-N-1088-49909,the decision of a child’s healthcare should be left to the parents.
FDA-2021-N-1088-50262,Please don’t make the vaccine mandate  for children..I have 2 young daughters that I feel it should be my choice to give them it or not!
FDA-2021-N-1088-74897,There is no medical basis for giving children this vaccine.  C19 does not affect children in ANY meaningful (statistically significant) way.  Any adults concerned about getting C19 from their children can get themselves vaccinated.  
FDA-2021-N-1088-8782,I’m against anyone under the age of 18 receiving the Covid 19  jab. It is not a vaccine. There should have been no Emergency Use Authorization because there are well known cures. Anyone who pushes this jab may be part of Nuremberg 2.0.
FDA-2021-N-1088-16191,"I strongly disagree with mandating a brand new vaccine on one of our most vulnerable populations without further studies verifying its safety. Our precious children should not be used as experiments.  There are no long term studies that support the safe use of this vaccine. Stop this madness!! Do not force parents to vaccinate children. It is a parents right and decision, not the governments. "
FDA-2021-N-1088-122383,"Vaccination needs to be the parent’s choice, not mandated by the government! Say no to mandating the Covid vaccine! "
