docID,text
FDA-2021-N-1088-72155,You must not mandate vaccines for our children. Absolutely not. They are not at risk for this virus. Hands off our children!
FDA-2021-N-1088-125962,"This covid vaccine should NOT Be given to children. Bad enough adults have suffered at astounding numbers, but please save our kids. This is inexcusable that this would be allowed to be given to children who are virtually no risk from covid. Their risk is greater from the vaccine, therefore, there is no benefit but only risk. I implore you you stop this!!!! "
FDA-2021-N-1088-68487,I believe in medical freedom.  “No” to any kind of mandatory shot or other medical treatment without consent.  When this involves a child then the parents must grant consent for the child.  
FDA-2021-N-1088-114420,Please do not approve the COVID vaccine for our children!
FDA-2021-N-1088-27352,"How on earth can you even remotely consider expanding an Emergency Use Authorization to include such young children?  This is insane!  This risks to children are unknown. Much, much more testing needs to be completed before approval."
FDA-2021-N-1088-73742,We do not support mandatory vaccines for children. The death rate and sickness severity is low for this age group. The vaccine has not been out long enough to feel safe enough for this age group to not have life long effects. It should be a parents choice on what is the safest plan not a political choice. Its not a one size fits all.
FDA-2021-N-1088-20654,"Please do not mandate the Covid 19 Vaccine for children. Everyone should have a choice on what they do to their own bodies and children should not be subjected to this, especially because we do not know the long term effects. Parents should be allowed to protect their children without reprimand or repercussions."
FDA-2021-N-1088-20032,"It doesn’t make since to require the vaccine for children.  Very few contract COVID and those that do have a 99% recovery rate.   Parents need to be able to make these decisions for their family, not the state."
FDA-2021-N-1088-99155,"I strongly oppose the EUA Covid Vaccination for children 5-12.  This vaccine has not had long term studies and the risk to children does not outweigh the harm. As an American senior citizen, I do not want young children put in harms way to protect my age group. We are responsible for ourselves.  "
FDA-2021-N-1088-74259,How can you mandate a vaccine that we have seen so many adverse effects with and have absolutely NO long term effects data on?  Stop please!
FDA-2021-N-1088-18216,"This vaccine for children absolutely should NOT be authorized.  Very few children are seriously harmed from Covid-19, and it's inhumane to subject our future generation to unknown long-term effects.  I have friends severely damaged from the vaccines.   Let's not also harm our innocent children with this madness.  We should be focusing on therapeutics, not experimental gene therapy products.  "
FDA-2021-N-1088-56305,No to mandatory inoculation of children with drugs to prevent all Covid viruses.
FDA-2021-N-1088-24004,There is no science behind children and COVID risk. Stop with this vaccine push. Too many questions and very few answers.
FDA-2021-N-1088-99426,In the interest of public health for all please Include full COVID-19 vaccination in the required  vaccinations for children to attend public school. 
FDA-2021-N-1088-54291,"Why us this being forced? Most kids have natural immunity already which is better than the percentage of protection the vaccines can offer them. Also, no complete trials have been completed. Many adults are dying after a dose, why risk our children health?"
FDA-2021-N-1088-13785,More people have died as a direct result of recieveing the vaccine than children have died since the beginning of the pandemic.
FDA-2021-N-1088-119980,I am against COVID-19 Vaccines for children. They have a 99.9% survival rate. There is no need to have them vaccinated. There is more risk in vaccinating them than the virus.
FDA-2021-N-1088-7984,"The science does not confirm any basis for giving children 5-11 years old any vaccine for Covid. Dr. Rid Sheftall, an MIT Physics major and holds 3 surigical degrees has done the math. I Recommend no mandating and especially no mandating of giving the Covid vaccine to child 5-11 years old."
FDA-2021-N-1088-73087,"It is insane to vaccinate children who are statistically not at risk.  It is especially unethical when there can be negative side effects, sometimes severe and we do not know the long term consequences of these new vaccines. It is unethical and irresponsible to administer these vaccines to children."
FDA-2021-N-1088-87632,I’m totally against forced vaccination of any human being ! 
FDA-2021-N-1088-129092,"It doesn’t make sense to give it to children that age. The risk for potential side effects (like myocarditis) is much higher than the risk of dying from covid. Not to mention, all of the potential long term risks that are unknown because the vaccine has not been around long enough to be tested for those things. Giving this to children is insanity. "
FDA-2021-N-1088-10519,I am a mother of 3 and am horrified that the government is pushing to vaccinate an age range that has such low risk of death or serious health complications from Covid.
FDA-2021-N-1088-53326,"I am adamantly opposed to the Federal government imposing more regulations related to Covid or any other issue that threatens private rights. The role of government is to protect my rights, not take them away. The right to choose should and must be left up to the parents and their Health Care Advisor."
FDA-2021-N-1088-129388,"The latest peer-reviewed research shows children have virtually ZERO risk of hospitalization and death from the COVID-19 virus. Furthermore, there are serious known risks of immediate harm and the unknown long-term risks from the vaccines to children. The only justification to inject children with a covid vaccine would be to increase profits for the drug companies. This is heinous and discusting. "
